Class,CloseTime,30m0,30mvolume0,30m1,30mvolume1,30m2,30mvolume2,30m3,30mvolume3,30m4,30mvolume4,30m5,30mvolume5,30m6,30mvolume6,30m7,30mvolume7,30m8,30mvolume8,30m9,30mvolume9,30m10,30mvolume10,30m11,30mvolume11,30m12,30mvolume12,30m13,30mvolume13,30m14,30mvolume14,30m15,30mvolume15,4h0,4hvolume0,4h1,4hvolume1,4h2,4hvolume2,4h3,4hvolume3,4h4,4hvolume4,4h5,4hvolume5,4h6,4hvolume6,4h7,4hvolume7,4h8,4hvolume8,4h9,4hvolume9,4h10,4hvolume10,4h11,4hvolume11,4h12,4hvolume12,4h13,4hvolume13,4h14,4hvolume14,4h15,4hvolume15
Push,1514554199999,721.72,1160.50544,719.33,1568.97311,723.99,1423.41836,727.13,1249.9622,720.9,1756.91523,708.02,2753.25881,722.12,1623.61967,717.0,1708.73756,722.86,1546.17245,732.67,1028.07184,734.99,1154.73713,731.88,1431.17659,728.03,1655.93183,744.0,981.50805,745.02,1347.76787,740.05,1267.55536,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864,687.52,14869.81058,695.94,20133.30594,739.89,5547.02996,721.75,12062.38436,732.8,9564.67264,748.78,8647.19748,762.48,8089.05644,761.0,7428.93732,750.0,5753.04651
Pull,1514577599999,747.96,942.56461,738.95,885.1359,738.5,1414.31847,738.02,1225.11852,738.83,1150.88497,740.01,1527.25242,745.59,1525.35049,755.51,1819.08416,750.66,1644.77587,742.53,1650.90399,741.47,1203.58556,740.01,1983.7256,734.71,1540.32937,721.72,1160.50544,719.33,1568.97311,723.99,1423.41836,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864,687.52,14869.81058,695.94,20133.30594,739.89,5547.02996,721.75,12062.38436,732.8,9564.67264,748.78,8647.19748,762.48,8089.05644
Push,1514609999999,671.15,1942.01465,681.25,2210.26975,691.1,2387.96174,688.8,2715.12822,690.0,4381.50082,687.0,4616.8048,710.01,3300.49452,727.21,1617.39701,729.67,1480.74935,727.0,1036.13817,733.99,919.23771,736.0,929.5411,730.03,888.19762,726.6,906.96979,725.59,1253.06823,725.0,1165.67984,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864,687.52,14869.81058,695.94,20133.30594,739.89,5547.02996,721.75,12062.38436,732.8,9564.67264
Pull,1514644199999,670.58,2586.68709,676.38,3433.25707,664.14,5145.92197,670.15,3024.47429,684.48,1844.12372,698.19,1293.51888,696.21,1896.65658,689.0,1380.57567,684.99,1980.63523,699.01,1232.28385,696.99,1646.75842,698.91,1419.99147,704.26,1056.96545,707.01,1180.02301,704.42,1469.68691,693.21,1468.83772,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864,687.52,14869.81058,695.94,20133.30594,739.89,5547.02996
Pull,1514649599999,673.27,1570.97482,683.99,1929.48643,677.82,2646.6393,670.58,2586.68709,676.38,3433.25707,664.14,5145.92197,670.15,3024.47429,684.48,1844.12372,698.19,1293.51888,696.21,1896.65658,689.0,1380.57567,684.99,1980.63523,699.01,1232.28385,696.99,1646.75842,698.91,1419.99147,704.26,1056.96545,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864,687.52,14869.81058,695.94,20133.30594
Pull,1514656799999,685.01,1890.27862,676.27,1957.39347,655.96,2645.67151,660.49,1381.44001,673.27,1570.97482,683.99,1929.48643,677.82,2646.6393,670.58,2586.68709,676.38,3433.25707,664.14,5145.92197,670.15,3024.47429,684.48,1844.12372,698.19,1293.51888,696.21,1896.65658,689.0,1380.57567,684.99,1980.63523,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864,687.52,14869.81058,695.94,20133.30594
Pull,1514672999999,702.05,838.26389,699.08,854.86832,694.35,1054.70702,694.59,884.92277,691.13,1589.71224,700.98,1066.59213,691.88,1234.21075,691.45,1537.3025,677.58,1063.96465,685.01,1890.27862,676.27,1957.39347,655.96,2645.67151,660.49,1381.44001,673.27,1570.97482,683.99,1929.48643,677.82,2646.6393,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864,687.52,14869.81058
Push,1514680199999,689.01,2920.68398,681.06,1422.04786,700.07,759.33996,697.5,761.96819,702.05,838.26389,699.08,854.86832,694.35,1054.70702,694.59,884.92277,691.13,1589.71224,700.98,1066.59213,691.88,1234.21075,691.45,1537.3025,677.58,1063.96465,685.01,1890.27862,676.27,1957.39347,655.96,2645.67151,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148,668.79,11893.55864
Push,1514699999999,690.6,1464.66636,704.28,942.50912,698.64,1615.53099,698.03,1316.1196,697.98,1523.2465,707.9,1332.0186,711.08,1757.95017,703.03,1226.18352,701.02,1646.16233,704.96,1409.46722,701.91,1303.12528,689.01,2920.68398,681.06,1422.04786,700.07,759.33996,697.5,761.96819,702.05,838.26389,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953,701.0,9768.01148
Push,1514708999999,694.31,1369.354,697.0,1129.07217,688.03,895.97141,688.33,1199.26677,687.92,1621.14141,690.6,1464.66636,704.28,942.50912,698.64,1615.53099,698.03,1316.1196,697.98,1523.2465,707.9,1332.0186,711.08,1757.95017,703.03,1226.18352,701.02,1646.16233,704.96,1409.46722,701.91,1303.12528,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953
Push,1514710799999,688.8,1090.15754,694.31,1369.354,697.0,1129.07217,688.03,895.97141,688.33,1199.26677,687.92,1621.14141,690.6,1464.66636,704.28,942.50912,698.64,1615.53099,698.03,1316.1196,697.98,1523.2465,707.9,1332.0186,711.08,1757.95017,703.03,1226.18352,701.02,1646.16233,704.96,1409.46722,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953
Push,1514714399999,688.32,970.71575,690.22,977.32054,688.8,1090.15754,694.31,1369.354,697.0,1129.07217,688.03,895.97141,688.33,1199.26677,687.92,1621.14141,690.6,1464.66636,704.28,942.50912,698.64,1615.53099,698.03,1316.1196,697.98,1523.2465,707.9,1332.0186,711.08,1757.95017,703.03,1226.18352,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953
Push,1514716199999,694.1,1114.89979,688.32,970.71575,690.22,977.32054,688.8,1090.15754,694.31,1369.354,697.0,1129.07217,688.03,895.97141,688.33,1199.26677,687.92,1621.14141,690.6,1464.66636,704.28,942.50912,698.64,1615.53099,698.03,1316.1196,697.98,1523.2465,707.9,1332.0186,711.08,1757.95017,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953
Push,1514717999999,703.52,1280.83955,694.1,1114.89979,688.32,970.71575,690.22,977.32054,688.8,1090.15754,694.31,1369.354,697.0,1129.07217,688.03,895.97141,688.33,1199.26677,687.92,1621.14141,690.6,1464.66636,704.28,942.50912,698.64,1615.53099,698.03,1316.1196,697.98,1523.2465,707.9,1332.0186,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671,688.2,9691.44953
Pull,1514723399999,720.5,1555.82305,709.89,1258.01734,709.13,1080.70975,703.52,1280.83955,694.1,1114.89979,688.32,970.71575,690.22,977.32054,688.8,1090.15754,694.31,1369.354,697.0,1129.07217,688.03,895.97141,688.33,1199.26677,687.92,1621.14141,690.6,1464.66636,704.28,942.50912,698.64,1615.53099,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671
Pull,1514730599999,719.4,1411.59113,719.01,1540.77757,713.21,1163.44147,713.99,2053.92477,720.5,1555.82305,709.89,1258.01734,709.13,1080.70975,703.52,1280.83955,694.1,1114.89979,688.32,970.71575,690.22,977.32054,688.8,1090.15754,694.31,1369.354,697.0,1129.07217,688.03,895.97141,688.33,1199.26677,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671
Push,1514734199999,714.99,1739.28915,727.45,1943.41951,719.4,1411.59113,719.01,1540.77757,713.21,1163.44147,713.99,2053.92477,720.5,1555.82305,709.89,1258.01734,709.13,1080.70975,703.52,1280.83955,694.1,1114.89979,688.32,970.71575,690.22,977.32054,688.8,1090.15754,694.31,1369.354,697.0,1129.07217,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119,707.89,6323.47671
Push,1514735999999,720.03,1471.14863,714.99,1739.28915,727.45,1943.41951,719.4,1411.59113,719.01,1540.77757,713.21,1163.44147,713.99,2053.92477,720.5,1555.82305,709.89,1258.01734,709.13,1080.70975,703.52,1280.83955,694.1,1114.89979,688.32,970.71575,690.22,977.32054,688.8,1090.15754,694.31,1369.354,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119
Pull,1514743199999,733.01,823.88825,731.2,1719.54304,728.48,2613.81852,732.66,2520.83093,720.03,1471.14863,714.99,1739.28915,727.45,1943.41951,719.4,1411.59113,719.01,1540.77757,713.21,1163.44147,713.99,2053.92477,720.5,1555.82305,709.89,1258.01734,709.13,1080.70975,703.52,1280.83955,694.1,1114.89979,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489,731.88,10409.982,735.11,9834.13119
Push,1514766599999,725.51,1007.73288,733.98,563.87642,732.68,614.9641,735.6,574.97853,737.2,721.19238,736.67,526.61142,736.07,511.91752,738.0,963.37398,738.35,937.39058,731.76,1150.44619,732.0,749.36,730.0,1248.03326,732.9,1063.47449,733.01,823.88825,731.2,1719.54304,728.48,2613.81852,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489
Push,1514773799999,720.92,1105.27741,717.97,1241.55743,729.55,1064.41343,727.62,1098.16812,725.51,1007.73288,733.98,563.87642,732.68,614.9641,735.6,574.97853,737.2,721.19238,736.67,526.61142,736.07,511.91752,738.0,963.37398,738.35,937.39058,731.76,1150.44619,732.0,749.36,730.0,1248.03326,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489
Push,1514775599999,724.05,1061.17984,720.92,1105.27741,717.97,1241.55743,729.55,1064.41343,727.62,1098.16812,725.51,1007.73288,733.98,563.87642,732.68,614.9641,735.6,574.97853,737.2,721.19238,736.67,526.61142,736.07,511.91752,738.0,963.37398,738.35,937.39058,731.76,1150.44619,732.0,749.36,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489
Pull,1514777399999,736.98,1076.70587,724.05,1061.17984,720.92,1105.27741,717.97,1241.55743,729.55,1064.41343,727.62,1098.16812,725.51,1007.73288,733.98,563.87642,732.68,614.9641,735.6,574.97853,737.2,721.19238,736.67,526.61142,736.07,511.91752,738.0,963.37398,738.35,937.39058,731.76,1150.44619,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173,727.13,12821.47489
Pull,1514789999999,762.18,1416.07752,750.06,1088.05124,748.99,996.12513,748.96,1293.06753,744.82,1161.57767,738.32,1173.75938,734.5,1084.19863,736.98,1076.70587,724.05,1061.17984,720.92,1105.27741,717.97,1241.55743,729.55,1064.41343,727.62,1098.16812,725.51,1007.73288,733.98,563.87642,732.68,614.9641,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954,750.66,12176.2173
Pull,1514795399999,752.28,982.79196,751.99,776.58757,755.11,1587.1013,762.18,1416.07752,750.06,1088.05124,748.99,996.12513,748.96,1293.06753,744.82,1161.57767,738.32,1173.75938,734.5,1084.19863,736.98,1076.70587,724.05,1061.17984,720.92,1105.27741,717.97,1241.55743,729.55,1064.41343,727.62,1098.16812,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954
Pull,1514802599999,753.06,783.71516,753.21,830.98742,748.77,986.61807,745.0,1401.67173,752.28,982.79196,751.99,776.58757,755.11,1587.1013,762.18,1416.07752,750.06,1088.05124,748.99,996.12513,748.96,1293.06753,744.82,1161.57767,738.32,1173.75938,734.5,1084.19863,736.98,1076.70587,724.05,1061.17984,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954
Push,1514806199999,734.98,1966.54907,757.1,836.15579,753.06,783.71516,753.21,830.98742,748.77,986.61807,745.0,1401.67173,752.28,982.79196,751.99,776.58757,755.11,1587.1013,762.18,1416.07752,750.06,1088.05124,748.99,996.12513,748.96,1293.06753,744.82,1161.57767,738.32,1173.75938,734.5,1084.19863,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155,747.96,10489.70954
Push,1514813399999,738.11,1774.87098,745.0,1037.68643,741.41,1226.10147,741.01,1150.87931,734.98,1966.54907,757.1,836.15579,753.06,783.71516,753.21,830.98742,748.77,986.61807,745.0,1401.67173,752.28,982.79196,751.99,776.58757,755.11,1587.1013,762.18,1416.07752,750.06,1088.05124,748.99,996.12513,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155
Push,1514818799999,742.74,1896.18275,730.02,1875.46604,738.93,939.52809,738.11,1774.87098,745.0,1037.68643,741.41,1226.10147,741.01,1150.87931,734.98,1966.54907,757.1,836.15579,753.06,783.71516,753.21,830.98742,748.77,986.61807,745.0,1401.67173,752.28,982.79196,751.99,776.58757,755.11,1587.1013,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463,733.99,8296.61155
Push,1514824199999,740.99,803.4217,748.8,944.86023,751.22,1589.39065,742.74,1896.18275,730.02,1875.46604,738.93,939.52809,738.11,1774.87098,745.0,1037.68643,741.41,1226.10147,741.01,1150.87931,734.98,1966.54907,757.1,836.15579,753.06,783.71516,753.21,830.98742,748.77,986.61807,745.0,1401.67173,748.8,11284.08664,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463
Push,1514825999999,739.08,1084.58592,740.99,803.4217,748.8,944.86023,751.22,1589.39065,742.74,1896.18275,730.02,1875.46604,738.93,939.52809,738.11,1774.87098,745.0,1037.68643,741.41,1226.10147,741.01,1150.87931,734.98,1966.54907,757.1,836.15579,753.06,783.71516,753.21,830.98742,748.77,986.61807,748.8,11284.08664,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463
Push,1514831399999,741.01,1033.21168,737.02,1437.57253,745.73,807.11124,739.08,1084.58592,740.99,803.4217,748.8,944.86023,751.22,1589.39065,742.74,1896.18275,730.02,1875.46604,738.93,939.52809,738.11,1774.87098,745.0,1037.68643,741.41,1226.10147,741.01,1150.87931,734.98,1966.54907,757.1,836.15579,748.8,11284.08664,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463
Push,1514833199999,742.98,593.77999,741.01,1033.21168,737.02,1437.57253,745.73,807.11124,739.08,1084.58592,740.99,803.4217,748.8,944.86023,751.22,1589.39065,742.74,1896.18275,730.02,1875.46604,738.93,939.52809,738.11,1774.87098,745.0,1037.68643,741.41,1226.10147,741.01,1150.87931,734.98,1966.54907,748.8,11284.08664,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118,691.1,21536.17463
Push,1514836799999,746.23,911.9705,746.3,1085.35006,742.98,593.77999,741.01,1033.21168,737.02,1437.57253,745.73,807.11124,739.08,1084.58592,740.99,803.4217,748.8,944.86023,751.22,1589.39065,742.74,1896.18275,730.02,1875.46604,738.93,939.52809,738.11,1774.87098,745.0,1037.68643,741.41,1226.10147,746.23,7757.00362,748.8,11284.08664,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118
Push,1514840399999,757.42,883.53077,751.29,1099.4106,746.23,911.9705,746.3,1085.35006,742.98,593.77999,741.01,1033.21168,737.02,1437.57253,745.73,807.11124,739.08,1084.58592,740.99,803.4217,748.8,944.86023,751.22,1589.39065,742.74,1896.18275,730.02,1875.46604,738.93,939.52809,738.11,1774.87098,746.23,7757.00362,748.8,11284.08664,741.01,8939.36851,751.99,9492.34734,734.5,8739.23361,733.98,5414.30493,731.76,11889.39468,720.03,12879.41528,709.89,9142.01426,697.0,10184.27783,697.98,13118.8376,681.06,8165.83025,700.98,12776.85364,673.27,22181.56469,698.19,11907.38555,707.01,13312.19118
